#,topic,tentative_subtema,knowledge_class,relative_path,doc_id
230,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1114-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1114-2006.md
231,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-115-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-115-1994.md
232,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-117-1985.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-117-1985.md
233,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1175-2007.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1175-2007.md
234,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1185-2008.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1185-2008.md
235,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-123-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-123-1994.md
236,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1233-2008.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1233-2008.md
237,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1257-2008.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1257-2008.md
238,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1286-2009.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1286-2009.md
239,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-130-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-130-1994.md
240,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-137-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-137-1994.md
241,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1379-2010.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1379-2010.md
242,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-141-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-141-1994.md
243,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-142-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-142-1994.md
244,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-143-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-143-1994.md
245,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1475-2011.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1475-2011.md
246,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1493-2011.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1493-2011.md
247,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1536-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1536-2012.md
248,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1537-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1537-2012.md
249,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1555-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1555-2012.md
250,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1558-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1558-2012.md
251,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1561-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1561-2012.md
252,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1563-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1563-2012.md
253,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1565-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1565-2012.md
254,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-16-1990.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-16-1990.md
255,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-160-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-160-1994.md
256,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1694-2013.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1694-2013.md
257,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1695-2013.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1695-2013.md
258,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1697-2013.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1697-2013.md
259,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1712-2014.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1712-2014.md
260,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1727-2014.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1727-2014.md
261,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1731-2014.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1731-2014.md
262,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-174-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-174-1994.md
263,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1743-2018.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1743-2018.md
264,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1755-2015.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1755-2015.md
265,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1762-2015.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1762-2015.md
266,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1787-2016.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1787-2016.md
267,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-181-1995.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-181-1995.md
268,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-20-1979.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-20-1979.md
269,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-201-1995.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-201-1995.md
270,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-2068-2020.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-2068-2020.md
271,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-2070-2020.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-2070-2020.md
272,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-215-1995.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-215-1995.md
273,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-218-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-218-1994.md
274,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-2283-2023.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-2283-2023.md
275,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-26-1989.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-26-1989.md
276,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-3-1991.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-3-1991.md
277,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-30-1971.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-30-1971.md
278,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-30-1988.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-30-1988.md
279,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-30-1992.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-30-1992.md
280,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-300-1996.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-300-1996.md
281,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-31-1992.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-31-1992.md
282,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-361-1997.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-361-1997.md
283,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-388-1997.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-388-1997.md
284,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-397-1997.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-397-1997.md
285,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-4-1913.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-4-1913.md
286,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-454-1998.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-454-1998.md
287,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-510-1999.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-510-1999.md
288,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-546-1999.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-546-1999.md
289,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-55-1985.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-55-1985.md
290,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-58-1985.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-58-1985.md
291,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-594-2000.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-594-2000.md
292,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-630-2000.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-630-2000.md
293,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-643-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-643-2001.md
294,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-666-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-666-2001.md
295,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-67-1979.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-67-1979.md
296,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-67-1983.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-67-1983.md
297,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-675-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-675-2001.md
298,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-677-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-677-2001.md
299,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-681-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-681-2001.md
300,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-685-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-685-2001.md
301,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-687-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-687-2001.md
302,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-7-1991.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-7-1991.md
303,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-715-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-715-2001.md
304,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-768-2002.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-768-2002.md
305,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-79-1988.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-79-1988.md
306,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-790-2002.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-790-2002.md
307,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-811-2003.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-811-2003.md
308,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-814-2003.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-814-2003.md
309,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-833-2003.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-833-2003.md
310,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-9-1989.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-9-1989.md
311,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-902-2017.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-902-2017.md
312,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-939-2004.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-939-2004.md
313,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-964-2005.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-964-2005.md
314,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-97-1913.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-97-1913.md
315,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-986-2005.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-986-2005.md
316,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/Ley_1393_2010_RentasDestinacionEspecifica.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_Ley_1393_2010_RentasDestinacionEspecifica.md
317,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/Ley_160_1994_ReformaAgraria.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_Ley_160_1994_ReformaAgraria.md
318,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/Ley_599_2000_CodigoPenalDelitosF.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_Ley_599_2000_CodigoPenalDelitosF.md
319,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-10-1990.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-10-1990.md
320,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-101-1993.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-101-1993.md
321,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1014-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1014-2006.md
322,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1064-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1064-2006.md
323,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1066-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1066-2006.md
324,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-109-1985.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-109-1985.md
325,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1090-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1090-2006.md
326,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1101-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1101-2006.md
327,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1114-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1114-2006.md
328,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1121-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1121-2006.md
329,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1122-2007.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1122-2007.md
330,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-115-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-115-1994.md
331,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1175-2007.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1175-2007.md
332,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1185-2008.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1185-2008.md
333,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-123-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-123-1994.md
334,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1233-2008.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1233-2008.md
335,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1257-2008.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1257-2008.md
336,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1286-2009.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-1286-2009.md
337,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-130-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_LOGGRO_PRACTICA_Ley-130-1994.md
